,face_uuid,account_name,Ground Truth,filename,match_file,match_score,model,distance_metric,number_of_hits,Model
7232,d8545877-9353-41e5-9b5b-f59005e54b81,olafscholz,Unknown,olafscholz_26-09-2021_00:00_image1.jpeg,,,,,,Unknown
7233,19bc03c7-c989-4d0c-8954-34e027648bdc,olafscholz,Unknown,olafscholz_26-09-2021_00:00_image1.jpeg,,,,,,Unknown
7234,7554d8b7-22c7-453c-b2db-0d600e2e6d04,olafscholz,Unknown,olafscholz_26-09-2021_00:00_image1.jpeg,,,,,,Unknown
7235,0598b563-aa1c-4e28-a621-7edfaad927c7,olafscholz,Unknown,olafscholz_26-09-2021_00:00_image1.jpeg,,,,,,Unknown
7236,1cb949fd-0bc9-4b92-8ec9-d156535f5eb5,olafscholz,Unknown,olafscholz_26-09-2021_00:00_image1.jpeg,,,,,,Unknown
7237,85eca9eb-b8b2-4085-9358-18e62f692492,olafscholz,Unknown,olafscholz_26-09-2021_00:00_image1.jpeg,,,,,,Unknown
7238,dec8eead-1fca-4a43-9996-781c6f117e51,olafscholz,Unknown,olafscholz_26-09-2021_00:00_image1.jpeg,,,,,,Unknown
7239,2206307a-46f7-4955-93a2-ba8546f37e1d,olafscholz,Unknown,olafscholz_26-09-2021_00:00_image1.jpeg,,,,,,Unknown
7240,96c6ba2a-a299-4500-8a9b-c42029f7b528,olafscholz,Unknown,olafscholz_26-09-2021_00:00_image1.jpeg,,,,,,Unknown
7241,14ff7c4c-ee0b-41d2-a73a-89e699875e2e,olafscholz,Unknown,olafscholz_26-09-2021_00:00_image1.jpeg,,,,,,Unknown
7242,40dfcc5c-67d5-4b61-a294-6306d01133ad,olafscholz,Unknown,olafscholz_26-09-2021_00:00_image1.jpeg,,,,,,Unknown
7244,2f532d31-002e-45e1-ba59-73d302ede781,christianlindner,Christian Lindner,christianlindner_14-09-2021_00:00_image0.jpeg,lindner_christian_gross.jpeg,0.6110860741558639,Facenet512,euclidean_l2,10.0,Christian Lindner
7245,fb4ad635-e480-472e-a137-90adc7d87faa,christianlindner,Unknown,christianlindner_14-09-2021_00:00_image0.jpeg,b2b81709-caad-45cc-b632-78901d5ab389.png,0.9336162028168632,Facenet512,euclidean_l2,3.0,Christian Lindner
7246,abb9c3e1-782b-4f07-b706-da2a2fcc2ffa,christianlindner,Unknown,christianlindner_14-09-2021_00:00_image0.jpeg,,,,,,Unknown
7247,d80c96d0-3a1f-402a-a890-61135a85b634,christianlindner,Unknown,christianlindner_14-09-2021_00:00_image0.jpeg,,,,,,Unknown
7248,ae266b1c-477f-4b80-9254-d9b7a25726d8,spdde,Olaf Scholz,spdde_26-09-2021_00:00_video11.jpeg,,,,,,Unknown
7249,0c9109b7-842a-4854-95c6-4785937a15eb,die_gruenen,Annalena Baerbock,die_gruenen_13-09-2021_00:00_image4.jpeg,9a8aa257-6928-4d20-bb76-b003078f551d.png,0.5761102796633544,Facenet512,euclidean_l2,13.0,Annalena Baerbock
7250,11b6e7f5-a382-4c45-8c11-10914e8ef040,olafscholz,Unknown,olafscholz_26-09-2021_00:00_image3.jpeg,82f4d29e-1d17-4672-b015-52009fda2a23.png,0.9635422314642216,Facenet512,euclidean_l2,1.0,Olaf Scholz
7251,6a948db3-cd22-4a45-a88f-3be4d54f19ab,olafscholz,Olaf Scholz,olafscholz_26-09-2021_00:00_image3.jpeg,c27ee252-e37c-4074-92b5-20e300431107.png,0.5164560813715317,Facenet512,euclidean_l2,20.0,Olaf Scholz
7252,1350dd4f-25b3-4a6c-bb9b-0e5aa460f7de,olafscholz,Unknown,olafscholz_26-09-2021_00:00_image3.jpeg,,,,,,Unknown
7253,d58cb4f1-5628-46dd-adbf-9ae1fe82d15c,olafscholz,Unknown,olafscholz_26-09-2021_00:00_image3.jpeg,,,,,,Unknown
7254,d7c6605b-9097-4708-a97a-1fe88b3707c6,olafscholz,Unknown,olafscholz_26-09-2021_00:00_image3.jpeg,,,,,,Unknown
7255,c7821b4a-3cde-42d0-810a-7bcf76a4a5db,olafscholz,Unknown,olafscholz_26-09-2021_00:00_image3.jpeg,,,,,,Unknown
7256,5b66a330-913d-4ff3-a7f6-240e396012fc,olafscholz,Unknown,olafscholz_26-09-2021_00:00_image3.jpeg,,,,,,Unknown
7257,6b8a4a4f-71da-4017-a319-a1acfcc9b393,olafscholz,Unknown,olafscholz_26-09-2021_00:00_image3.jpeg,,,,,,Unknown
7258,35a07c3d-b6ef-46f8-a19f-1b82c6fb5539,olafscholz,Unknown,olafscholz_26-09-2021_00:00_image3.jpeg,,,,,,Unknown
7259,8c16e6a0-11a3-452b-898c-0d355bddf3a1,olafscholz,Unknown,olafscholz_26-09-2021_00:00_image3.jpeg,,,,,,Unknown
7260,7e3b7ad9-b316-4b70-b83b-e45fba3f028f,olafscholz,Unknown,olafscholz_26-09-2021_00:00_image3.jpeg,,,,,,Unknown
7261,f53e4b12-cddd-4bac-bc76-128e73b4cac5,olafscholz,Unknown,olafscholz_26-09-2021_00:00_image3.jpeg,,,,,,Unknown
7262,90eebb41-5491-4eef-ba21-a3bf0782e233,olafscholz,Unknown,olafscholz_26-09-2021_00:00_image3.jpeg,,,,,,Unknown
7263,19b6d482-102f-4a09-a046-b0644f81132a,olafscholz,Unknown,olafscholz_26-09-2021_00:00_image3.jpeg,,,,,,Unknown
7292,e6867ae3-59a5-4f63-9186-2f25184269dd,olafscholz,Unknown,olafscholz_18-09-2021_00:00_image0.jpeg,,,,,,Unknown
7293,ff9e9ebe-7a2f-4457-b9a5-6b819da26145,olafscholz,Olaf Scholz,olafscholz_18-09-2021_00:00_image0.jpeg,cf207ba3-2a6b-42b2-b0c6-b0fb9e7532f0.png,0.5416825266955364,Facenet512,euclidean_l2,20.0,Olaf Scholz
7294,29ecabd7-f058-4246-b5ab-a1ce95109b14,cdu,Armin Laschet,cdu_25-09-2021_00:00_video12.jpeg,,,,,,Unknown
7295,00fa0ea7-1d43-4841-992e-6b8db1f81493,cdu,Unknown,cdu_25-09-2021_00:00_video12.jpeg,,,,,,Unknown
7296,f3fcef11-787e-4fab-aa5a-08a029a050a1,armin_laschet,Armin Laschet,armin_laschet_17-09-2021_00:00_video0.jpeg,1e103923-022b-4d3f-a32e-e9c848a00e70.png,0.7219205470691838,Facenet512,euclidean_l2,20.0,Armin Laschet
7316,0a304488-3cc2-48e7-b711-109f7fa0d436,christlichsozialeunion,Unknown,christlichsozialeunion_20-09-2021_00:00_video6.jpeg,,,,,,Unknown
7317,f200c52e-232c-4f04-ac8c-45f06d304113,christlichsozialeunion,Markus Söder,christlichsozialeunion_20-09-2021_00:00_video6.jpeg,,,,,,Unknown
7318,c87ca592-3ae8-485b-91c3-456b6e827b28,christlichsozialeunion,Unknown,christlichsozialeunion_20-09-2021_00:00_video6.jpeg,,,,,,Unknown
7319,6e19d285-b15d-43ac-b44a-344ee9a3c66e,abaerbock,Annalena Baerbock,abaerbock_21-09-2021_00:00_video5.jpeg,,,,,,Unknown
7320,ca7ca816-dc5e-43b5-8738-02b6a4db159e,armin_laschet,Armin Laschet,armin_laschet_13-09-2021_00:00_video4.jpeg,,,,,,Unknown
7321,5cedc94c-3dfe-4974-82d3-8189f5db4846,armin_laschet,Armin Laschet,armin_laschet_19-09-2021_00:00_image7.jpeg,,,,,,Unknown
7322,32ba2261-db27-4f10-8b53-3a4c1299bdf5,armin_laschet,Unknown,armin_laschet_19-09-2021_00:00_image7.jpeg,c1a12a4c-30ca-47ec-b1c5-11409ded5262.png,1.0182809184813688,Facenet512,euclidean_l2,1.0,Armin Laschet
7323,2d4e5575-e8db-4412-ae10-8ef770949b6c,armin_laschet,Armin Laschet,armin_laschet_19-09-2021_00:00_image7.jpeg,5efa5b53-ada6-486e-8b66-4c6330a71ea7.png,0.653993886164833,Facenet512,euclidean_l2,17.0,Armin Laschet
7324,74b31ec2-a15e-458c-bf54-26c41a6a27ff,armin_laschet,Unknown,armin_laschet_19-09-2021_00:00_image7.jpeg,,,,,,Unknown
7325,0b3cd105-575b-4de5-bd80-b1d752643d2d,armin_laschet,Unknown,armin_laschet_19-09-2021_00:00_image7.jpeg,,,,,,Unknown
7326,32d85ba5-177b-45c1-b614-6217e265cea0,armin_laschet,Unknown,armin_laschet_17-09-2021_00:00_video10.jpeg,,,,,,Unknown
7333,b577075b-78c2-444a-a969-574d172c06b2,armin_laschet,Armin Laschet,armin_laschet_17-09-2021_00:00_video15.jpeg,1f347af9-a36f-4727-923b-4c1a1e934ab9.png,0.8539482485604816,Facenet512,euclidean_l2,12.0,Armin Laschet
7334,2f2c4009-d556-4063-84d1-08d57f0d3d0c,christlichsozialeunion,Markus Söder,christlichsozialeunion_21-09-2021_00:00_image4.jpeg,732bdb01-2da9-438e-9b36-04c89ad1eea4.png,0.3694969533479847,Facenet512,euclidean_l2,13.0,Markus Söder
7335,90b19f06-5add-4461-8f28-777c2d4d9e41,cdu,Armin Laschet,cdu_26-09-2021_00:00_video7.jpeg,,,,,,Unknown
7336,9c0b3010-479a-498e-9526-9a8e60e517c4,cdu,Unknown,cdu_26-09-2021_00:00_video7.jpeg,,,,,,Unknown
7337,d54005bc-2fcb-4325-a085-12a8163b986d,cdu,Unknown,cdu_26-09-2021_00:00_video7.jpeg,,,,,,Unknown
7338,2fdf22bf-7df5-4420-8405-65cdd9a581c8,cdu,Unknown,cdu_26-09-2021_00:00_video7.jpeg,,,,,,Unknown
7339,d01786f4-fb64-4b4b-80a7-adc7ca85b791,cdu,Unknown,cdu_26-09-2021_00:00_video7.jpeg,,,,,,Unknown
7340,d30a0355-a745-4c09-8ecf-0f9158a703d5,cdu,Unknown,cdu_20-09-2021_00:00_video22.jpeg,,,,,,Unknown
7341,95f1ff77-64ae-4df7-bd6a-5f9da9c49d68,cdu,Unknown,cdu_20-09-2021_00:00_video22.jpeg,,,,,,Unknown
7342,10e62ec6-2d88-4327-b521-e3e215195285,cdu,Unknown,cdu_20-09-2021_00:00_video22.jpeg,,,,,,Unknown
7357,ba7b0977-98dc-432d-bda5-7d902f9421e3,die_gruenen,Unknown,die_gruenen_25-09-2021_00:00_video31.jpeg,,,,,,Unknown
7358,3ffb78d8-98ea-483b-9cc8-f8d36c08a432,die_gruenen,Unknown,die_gruenen_25-09-2021_00:00_video31.jpeg,,,,,,Unknown
7359,d63f78f0-9991-446b-9fd5-e1434e507f95,die_gruenen,Unknown,die_gruenen_25-09-2021_00:00_video31.jpeg,,,,,,Unknown
7360,d31a95ab-cdc8-4a20-a484-c08fbdc3056e,die_gruenen,Annalena Baerbock,die_gruenen_25-09-2021_00:00_video31.jpeg,,,,,,Unknown
7361,610f421d-c961-44b6-8818-a291329151a3,die_gruenen,Unknown,die_gruenen_25-09-2021_00:00_video31.jpeg,,,,,,Unknown
7362,c808c8c4-c259-4dc3-b7da-ca84d75f4d7f,die_gruenen,Unknown,die_gruenen_25-09-2021_00:00_video31.jpeg,,,,,,Unknown
7363,2eaf3355-610a-41b2-9c1c-748451e04974,die_gruenen,Unknown,die_gruenen_25-09-2021_00:00_video31.jpeg,,,,,,Unknown
7364,e90bf996-5c6c-4b18-bf54-348c17534315,die_gruenen,Unknown,die_gruenen_25-09-2021_00:00_video31.jpeg,,,,,,Unknown
7365,553ae964-a0c2-46d0-9909-f82fec3e5000,die_gruenen,Unknown,die_gruenen_25-09-2021_00:00_video31.jpeg,,,,,,Unknown
7366,b14d7e14-3b54-4f52-b383-fc7356718635,die_gruenen,Unknown,die_gruenen_25-09-2021_00:00_video31.jpeg,,,,,,Unknown
7367,9999a52b-68cc-429a-af33-562d8917236d,die_gruenen,Unknown,die_gruenen_25-09-2021_00:00_video31.jpeg,,,,,,Unknown
7368,2463074b-d729-453d-b0f3-18cd55861055,die_gruenen,Unknown,die_gruenen_25-09-2021_00:00_video31.jpeg,,,,,,Unknown
7369,8fbf0560-af61-4c86-bd5b-3c812330b348,die_gruenen,Unknown,die_gruenen_25-09-2021_00:00_video31.jpeg,,,,,,Unknown
7370,ffaf091d-5462-42c1-ac50-a5ac0e564795,die_gruenen,Unknown,die_gruenen_25-09-2021_00:00_video31.jpeg,,,,,,Unknown
7371,9a89fc01-4508-40cc-b374-fb59f52a74dc,die_gruenen,Unknown,die_gruenen_25-09-2021_00:00_video31.jpeg,,,,,,Unknown
7372,86f93fc1-f290-44d7-ab0b-d6159f45914d,die_gruenen,Annalena Baerbock,die_gruenen_23-09-2021_00:00_video6.jpeg,7bd1824e-e163-4963-9f53-3063e9dcc721.png,0.7140527595053924,Facenet512,euclidean_l2,13.0,Annalena Baerbock
7374,7720c02a-441a-4e8c-be65-487520c69f25,fdp,Unknown,fdp_18-09-2021_00:00_video0.jpeg,,,,,,Unknown
7375,29c0c222-91b7-44b8-958a-dd5e2ef0b04d,cdu,Unknown,cdu_20-09-2021_00:00_video26.jpeg,5efa5b53-ada6-486e-8b66-4c6330a71ea7.png,0.954048637407426,Facenet512,euclidean_l2,2.0,Armin Laschet
7376,79684582-6940-4219-8833-a96d40d1f3a5,cdu,Unknown,cdu_20-09-2021_00:00_video26.jpeg,,,,,,Unknown
7377,6cc242c2-7fe0-452e-a0bf-b3c6185955db,cdu,Unknown,cdu_20-09-2021_00:00_video26.jpeg,,,,,,Unknown
7378,ff8c60f3-8b03-45e4-afe2-b30430c39576,cdu,Unknown,cdu_20-09-2021_00:00_video26.jpeg,,,,,,Unknown
7379,fb3b1f82-a38b-4283-9f4f-520511d4b9b6,cdu,Unknown,cdu_20-09-2021_00:00_video26.jpeg,,,,,,Unknown
7380,59c9c1c9-34a5-4492-8088-0eccfa3734a3,cdu,Unknown,cdu_20-09-2021_00:00_video26.jpeg,,,,,,Unknown
7381,ca676d95-aeef-401c-abba-257fc29fdf6d,cdu,Unknown,cdu_20-09-2021_00:00_video26.jpeg,,,,,,Unknown
7386,03373905-6792-441c-b177-2fb312ff29f4,cdu,Armin Laschet,cdu_13-09-2021_00:00_image1.jpeg,f891fb5e-737c-4bf0-9c55-824f2cdff348.png,0.6344469654014315,Facenet512,euclidean_l2,16.0,Armin Laschet
7387,ea2812ff-cc24-46a7-9b07-3bd7dfa0dc2d,cdu,Unknown,cdu_13-09-2021_00:00_image1.jpeg,,,,,,Unknown
7388,c628fbab-c927-4d67-91fd-7bdd837586f4,abaerbock,Annalena Baerbock,abaerbock_18-09-2021_00:00_image10.jpeg,,,,,,Unknown
7394,07b01b24-7d12-46be-8bc2-fee33d4a3328,abaerbock,Unknown,abaerbock_23-09-2021_00:00_image3.jpeg,,,,,,Unknown
7395,9dad135a-b945-4b24-8329-b7b8dac8c699,abaerbock,Unknown,abaerbock_23-09-2021_00:00_image3.jpeg,,,,,,Unknown
7396,402fdeb2-7544-4edf-94f7-b46c278106b1,abaerbock,Unknown,abaerbock_23-09-2021_00:00_image3.jpeg,,,,,,Unknown
7397,06072bd9-ff0c-4466-818f-acdbf85b6d04,olafscholz,Olaf Scholz,olafscholz_18-09-2021_00:00_video3.jpeg,baaa081f-7a38-4907-b92b-ba3d791c4012.png,0.8573119236142493,Facenet512,euclidean_l2,17.0,Olaf Scholz
7398,afebcc1d-7e39-4c12-9690-35ddef029989,olafscholz,Unknown,olafscholz_18-09-2021_00:00_video3.jpeg,,,,,,Unknown
7399,c73ae92a-70d0-4432-aa89-626e6b5eb1d5,armin_laschet,Armin Laschet,armin_laschet_22-09-2021_00:00_video11.jpeg,,,,,,Unknown
7400,f7de3b51-4754-47d8-a711-de79fe8582c5,armin_laschet,Unknown,armin_laschet_22-09-2021_00:00_video11.jpeg,,,,,,Unknown
7401,96079a80-db55-424c-a3f2-a34fbf341742,abaerbock,Annalena Baerbock,abaerbock_20-09-2021_00:00_image4.jpeg,b5ea8be6-69b9-4fdb-8813-88f307903fb4.png,0.7347148056840398,Facenet512,euclidean_l2,13.0,Annalena Baerbock
7402,4fdd1379-1841-40ce-a9e6-54232c2393fc,olafscholz,Olaf Scholz,olafscholz_23-09-2021_00:00_image0.jpeg,7283a49c-fba4-43e9-9a0b-a767ea44c1c0.png,0.446106034792277,Facenet512,euclidean_l2,20.0,Olaf Scholz
7403,ca9b3704-0e08-4a0e-ac66-9d9045cb80c9,olafscholz,Unknown,olafscholz_23-09-2021_00:00_image0.jpeg,,,,,,Unknown
7404,9e453120-641a-4cc7-b434-b68cadc8b48a,spdde,Unknown,spdde_18-09-2021_00:00_video2.jpeg,,,,,,Unknown
7405,b7d44b6f-0d0d-4687-b333-d6eb4404af56,cdu,Unknown,cdu_25-09-2021_00:00_video11.jpeg,,,,,,Unknown
7406,e3ae2046-e949-46a0-b08e-1100bb2160de,cdu,Unknown,cdu_25-09-2021_00:00_video11.jpeg,,,,,,Unknown
7407,50f8944f-8635-493c-a309-0f1afd36b980,cdu,Unknown,cdu_25-09-2021_00:00_video11.jpeg,,,,,,Unknown
7408,aab68f32-ad85-4ae2-85f6-d4c4afa67d1d,cdu,Unknown,cdu_25-09-2021_00:00_video11.jpeg,,,,,,Unknown
7409,8b7ca7d4-e700-4076-986c-040ba4977a5a,cdu,Armin Laschet,cdu_25-09-2021_00:00_video11.jpeg,,,,,,Unknown
7410,f056c8db-d80e-42e4-b443-e749d0fdf602,cdu,Unknown,cdu_25-09-2021_00:00_video11.jpeg,,,,,,Unknown
7411,916ed993-2abe-4264-bdec-6e510ca9b235,cdu,Unknown,cdu_25-09-2021_00:00_video11.jpeg,,,,,,Unknown
7412,56c10942-e2b3-4502-bf88-9f0309ab3903,cdu,Unknown,cdu_25-09-2021_00:00_video11.jpeg,,,,,,Unknown
7413,ee276e82-f4f1-4d92-a4fb-a10531f8cc14,cdu,Armin Laschet,cdu_23-09-2021_00:00_video0.jpeg,872af970-553e-4d30-abdc-252f937b8d70.png,0.7108377742113323,Facenet512,euclidean_l2,16.0,Armin Laschet
7414,a10e14aa-3859-4468-9704-e9187c355a0e,cdu,Armin Laschet,cdu_23-09-2021_00:00_video0.jpeg,,,,,,Unknown
7415,ed5db7e5-7c54-4b7c-bd35-eeccc255c97a,olafscholz,Olaf Scholz,olafscholz_20-09-2021_00:00_video3.jpeg,fb89d12e-d3a5-48c2-b506-eca8454e847b.png,0.5273707313071713,Facenet512,euclidean_l2,20.0,Olaf Scholz
7416,bc0d848d-164f-42d9-b1ca-dfd5491a722f,cdu,Unknown,cdu_24-09-2021_00:00_video7.jpeg,,,,,,Unknown
7438,ba6c5a71-d42e-4f41-987e-66650ce040f3,cdu,Unknown,cdu_21-09-2021_00:00_video1.jpeg,,,,,,Unknown
7439,9c36ecfd-ebd5-4a81-bf64-3eb0d32143f8,cdu,Unknown,cdu_21-09-2021_00:00_video1.jpeg,,,,,,Unknown
7440,773e7e45-6656-4c2e-bba3-253b67b05dee,christlichsozialeunion,Unknown,christlichsozialeunion_25-09-2021_00:00_video23.jpeg,,,,,,Unknown
7441,67390e2c-8071-4c9c-8afd-4d8977f7245d,christlichsozialeunion,Unknown,christlichsozialeunion_25-09-2021_00:00_video23.jpeg,,,,,,Unknown
7442,f65f6e9f-7283-469d-82c6-7367926abfbb,christlichsozialeunion,Unknown,christlichsozialeunion_25-09-2021_00:00_video23.jpeg,,,,,,Unknown
7443,d4e1738b-8354-49a9-b55a-caa625fe25d6,christlichsozialeunion,Unknown,christlichsozialeunion_25-09-2021_00:00_video23.jpeg,,,,,,Unknown
7444,f435e88f-76cd-4b0c-878d-2d6605b14ea9,christianlindner,Unknown,christianlindner_22-09-2021_00:00_video0.jpeg,,,,,,Unknown
7445,c5467615-4c56-4335-8a62-4f15341f8b27,christianlindner,Unknown,christianlindner_22-09-2021_00:00_video0.jpeg,,,,,,Unknown
7446,76230737-fa06-4457-98de-f18eecd98e45,christianlindner,Unknown,christianlindner_22-09-2021_00:00_video0.jpeg,,,,,,Unknown
7447,70d4c27e-155b-4704-8dd3-ff2a1d05b23f,christianlindner,Unknown,christianlindner_22-09-2021_00:00_video0.jpeg,,,,,,Unknown
7448,e4126d31-573f-45aa-af4b-7e42524ce54f,christianlindner,Unknown,christianlindner_22-09-2021_00:00_video0.jpeg,,,,,,Unknown
7449,29969d08-4f49-4ac2-882c-ab20c778a6dc,christianlindner,Unknown,christianlindner_22-09-2021_00:00_video0.jpeg,,,,,,Unknown
7450,c07d9569-c729-4278-929a-bb9bd7180929,christianlindner,Unknown,christianlindner_22-09-2021_00:00_video0.jpeg,,,,,,Unknown
7451,5e3d4bd2-f766-4f95-88b7-f9e692d8923d,christianlindner,Unknown,christianlindner_22-09-2021_00:00_video0.jpeg,,,,,,Unknown
7452,cff9774c-e9bd-4f60-96a3-9be6695b4b2d,christianlindner,Unknown,christianlindner_22-09-2021_00:00_video0.jpeg,,,,,,Unknown
7453,6d683042-61a3-4379-8b9d-49c82a1e9e41,christianlindner,Unknown,christianlindner_22-09-2021_00:00_video0.jpeg,,,,,,Unknown
7454,701f3af6-298e-4d3c-9760-2303b9de48c3,christianlindner,Unknown,christianlindner_22-09-2021_00:00_video0.jpeg,,,,,,Unknown
7455,514ffd24-5b30-4cd8-9727-050c3f8552d5,christianlindner,Unknown,christianlindner_22-09-2021_00:00_video0.jpeg,,,,,,Unknown
7456,03013145-5a5e-4d39-82e6-677ce9b851de,christianlindner,Unknown,christianlindner_22-09-2021_00:00_video0.jpeg,,,,,,Unknown
7457,718b30e0-55d7-452c-b860-66a36f46ac18,christianlindner,Unknown,christianlindner_22-09-2021_00:00_video0.jpeg,,,,,,Unknown
7458,cdb67f5f-1236-42fc-96dc-6a69189d59c6,christianlindner,Unknown,christianlindner_22-09-2021_00:00_video0.jpeg,,,,,,Unknown
7459,c63df69b-bd6e-4a2e-83b4-9fa879c394ee,christianlindner,Unknown,christianlindner_22-09-2021_00:00_video0.jpeg,,,,,,Unknown
7460,0b750622-150e-42d3-a8af-661b17df0c05,christianlindner,Unknown,christianlindner_22-09-2021_00:00_video0.jpeg,,,,,,Unknown
7461,33674756-c4e2-4c4b-a9ec-40e9b4b221cf,christianlindner,Unknown,christianlindner_22-09-2021_00:00_video0.jpeg,,,,,,Unknown
7462,b2129da1-a55c-4e16-b135-fa491c0bc93b,christianlindner,Unknown,christianlindner_22-09-2021_00:00_video0.jpeg,,,,,,Unknown
7463,8aa61713-9a02-4d7e-b64f-292be95f9b39,christianlindner,Unknown,christianlindner_22-09-2021_00:00_video0.jpeg,,,,,,Unknown
7464,eca5d5b3-9bb1-48e7-802f-27a307579a04,christianlindner,Unknown,christianlindner_22-09-2021_00:00_video0.jpeg,,,,,,Unknown
7465,c8da6c07-a9f6-4845-a708-c50abe10218d,christianlindner,Unknown,christianlindner_22-09-2021_00:00_video0.jpeg,,,,,,Unknown
7466,498d9ce0-e878-44a9-b441-d3e311629fed,christianlindner,Unknown,christianlindner_22-09-2021_00:00_video0.jpeg,,,,,,Unknown
7467,72c36920-74ad-4f60-93b5-c680ef50352b,christianlindner,Unknown,christianlindner_22-09-2021_00:00_video0.jpeg,,,,,,Unknown
7468,33392c40-5f81-4539-92c0-de3d5ed29a80,christianlindner,Unknown,christianlindner_22-09-2021_00:00_video0.jpeg,,,,,,Unknown
7469,97fa6b2c-5f02-46b2-89ce-d591e7451e9f,christianlindner,Unknown,christianlindner_22-09-2021_00:00_video0.jpeg,,,,,,Unknown
7470,0292e215-b12e-434f-9786-23ff58c6d006,christianlindner,Unknown,christianlindner_22-09-2021_00:00_video0.jpeg,,,,,,Unknown
7471,ab45c590-f94a-4a7a-95f9-6c3ea444537d,armin_laschet,Armin Laschet,armin_laschet_14-09-2021_00:00_video2.jpeg,80b6f539-47d0-408e-8a0b-aadcffe513a5.png,0.5273305104059129,Facenet512,euclidean_l2,19.0,Armin Laschet
7472,37a63711-7a27-43b5-b533-33e0844fe67c,christlichsozialeunion,Markus Söder,christlichsozialeunion_24-09-2021_00:00_image0.jpeg,49bdb61e-e0b0-4666-9cf0-5c7ab16b2516.png,0.3766457856748607,Facenet512,euclidean_l2,13.0,Markus Söder
7473,01aa8c8d-5db7-48df-b507-30a1925aca9e,christlichsozialeunion,Unknown,christlichsozialeunion_22-09-2021_00:00_video7.jpeg,,,,,,Unknown
7474,bef0dc56-7df1-4ced-b8cc-22729dc4d468,christlichsozialeunion,Unknown,christlichsozialeunion_22-09-2021_00:00_video7.jpeg,,,,,,Unknown
7476,e497ce67-0356-442d-a897-94fb8aec5291,abaerbock,Unknown,abaerbock_25-09-2021_00:00_image9.jpeg,,,,,,Unknown
7477,cfdb160f-ea6f-45b0-9296-3309d195fdc1,olafscholz,Unknown,olafscholz_22-09-2021_00:00_image5.jpeg,91d6fa25-3671-4110-8beb-1c3296cdf4d0.png,0.9847328974295028,Facenet512,euclidean_l2,2.0,Olaf Scholz
7478,c7517b62-980f-4043-a2a4-792611dd8577,olafscholz,Unknown,olafscholz_22-09-2021_00:00_image5.jpeg,,,,,,Unknown
7479,6013e10c-ef63-4a4d-922e-549286b65aaa,olafscholz,Unknown,olafscholz_22-09-2021_00:00_image5.jpeg,,,,,,Unknown
7480,d3d15042-9f8c-45c3-817f-1f799c44075b,olafscholz,Unknown,olafscholz_22-09-2021_00:00_image5.jpeg,,,,,,Unknown
7481,75e5b92e-d588-486b-89e2-a126a5cb9def,olafscholz,Unknown,olafscholz_22-09-2021_00:00_image5.jpeg,,,,,,Unknown
7482,3cc09014-7940-40ae-97f8-fa5b60859923,olafscholz,Unknown,olafscholz_22-09-2021_00:00_image5.jpeg,,,,,,Unknown
7483,9c037a1b-7907-44ab-83cd-b826c824c647,olafscholz,Unknown,olafscholz_22-09-2021_00:00_image5.jpeg,,,,,,Unknown
7484,1107a606-2302-4bb8-a016-b08325bc68b6,olafscholz,Olaf Scholz,olafscholz_18-09-2021_00:00_video2.jpeg,,,,,,Unknown
7493,16fc6d44-c6ec-48b5-b37b-32dd7c2a297d,markus.soeder,Markus Söder,markus.soeder_16-09-2021_00:00_video5.jpeg,aef8776f-6cb2-461e-aa5f-26798f3b263e.png,0.9118852749556589,Facenet512,euclidean_l2,5.0,Markus Söder
7494,85d653c5-4503-4d36-809b-c4e08ed2084d,markus.soeder,Unknown,markus.soeder_16-09-2021_00:00_video5.jpeg,,,,,,Unknown
7495,f72bcc5a-b706-44bb-8fd2-c93243b89d8a,markus.soeder,Unknown,markus.soeder_16-09-2021_00:00_video5.jpeg,,,,,,Unknown
7498,0f27ce9e-df15-48f4-aa0c-bf43d12b3f4c,spdde,Unknown,spdde_20-09-2021_00:00_image8.jpeg,,,,,,Unknown
7499,520592e2-430c-4980-ab72-1c88dc69d00a,spdde,Unknown,spdde_20-09-2021_00:00_image8.jpeg,,,,,,Unknown
7500,256348d0-8ce9-4746-9cde-b0c05b59b13f,spdde,Olaf Scholz,spdde_20-09-2021_00:00_image8.jpeg,04a53ef1-618b-4c9c-97a8-a1187a75c05c.png,0.3930254110395754,Facenet512,euclidean_l2,20.0,Olaf Scholz
7501,ba63877f-bd57-4d30-9d75-486001beb771,christianlindner,Unknown,christianlindner_17-09-2021_00:00_image1.jpeg,b2b81709-caad-45cc-b632-78901d5ab389.png,1.0201082908536592,Facenet512,euclidean_l2,1.0,Christian Lindner
7502,45e7033c-05bb-4a37-9cd6-fa807c08302e,christianlindner,Christian Lindner,christianlindner_17-09-2021_00:00_image1.jpeg,,,,,,Unknown
7504,edeaf1c0-9183-40a2-b3e2-5670dce35c53,christlichsozialeunion,Unknown,christlichsozialeunion_25-09-2021_00:00_video9.jpeg,,,,,,Unknown
7505,704d88d5-910a-411f-90ce-eaf8f7cd3f6c,christlichsozialeunion,Markus Söder,christlichsozialeunion_25-09-2021_00:00_video9.jpeg,,,,,,Unknown
7506,6553c3c7-4eb2-42b9-a3fa-8f319c9337f7,christlichsozialeunion,Unknown,christlichsozialeunion_25-09-2021_00:00_video9.jpeg,,,,,,Unknown
