image,11926,11478,11766,9368,11835,9754,11909,11802
robert.habeck_17-09-2021_00:00_video5.jpeg,,,,,,,,
robert.habeck_17-09-2021_00:00_video5.jpeg,,,,,,,,
robert.habeck_17-09-2021_00:00_video5.jpeg,,,,,,,,
olafscholz_19-09-2021_00:00_video10.jpeg,,,,,,,,
olafscholz_19-09-2021_00:00_video10.jpeg,,,,,,,,
olafscholz_19-09-2021_00:00_video10.jpeg,,,,,,,,
cdu_20-09-2021_00:00_video23.jpeg,,,,,,,,
cdu_20-09-2021_00:00_video23.jpeg,,,,,,,,
cdu_20-09-2021_00:00_video23.jpeg,,,,,,,,
cdu_20-09-2021_00:00_video23.jpeg,,,,,,,,
cdu_20-09-2021_00:00_video23.jpeg,,,,,,,,
cdu_20-09-2021_00:00_video23.jpeg,,,,,,,,
olafscholz_22-09-2021_00:00_image3.jpeg,,,,,,,,
olafscholz_22-09-2021_00:00_image3.jpeg,,,,,,,Olaf Scholz,Olaf Scholz
spdde_13-09-2021_00:00_video1.jpeg,,,,,,,,
spdde_13-09-2021_00:00_video1.jpeg,,,,,,,Saskia Esken,Saskia Esken
spdde_13-09-2021_00:00_video1.jpeg,,,,,,,,
saskiaesken_13-09-2021_00:00_video1.jpeg,,,,,,,,
saskiaesken_13-09-2021_00:00_video1.jpeg,,,,,,,Saskia Esken,Saskia Esken
saskiaesken_13-09-2021_00:00_video1.jpeg,,,,,,,,
saskiaesken_13-09-2021_00:00_video1.jpeg,,,,,,,,
abaerbock_21-09-2021_00:00_image14.jpeg,,,,,,,,
abaerbock_21-09-2021_00:00_image14.jpeg,,,,,,,,
abaerbock_21-09-2021_00:00_image14.jpeg,,,,,,,,
abaerbock_21-09-2021_00:00_image14.jpeg,,,,,,,,
abaerbock_21-09-2021_00:00_image14.jpeg,,,,,,,,
abaerbock_21-09-2021_00:00_image14.jpeg,,,,,,,,
abaerbock_21-09-2021_00:00_image14.jpeg,,,,,,,,
abaerbock_21-09-2021_00:00_image14.jpeg,,,,,,,,
abaerbock_21-09-2021_00:00_image14.jpeg,,,,,,,,
christlichsozialeunion_24-09-2021_00:00_video7.jpeg,,,,,,,,
christlichsozialeunion_24-09-2021_00:00_video7.jpeg,,,,,,,,
christlichsozialeunion_24-09-2021_00:00_video7.jpeg,,,,,,,,
christlichsozialeunion_24-09-2021_00:00_video7.jpeg,,,,,,,,
christlichsozialeunion_24-09-2021_00:00_video7.jpeg,,,,,,,,
armin_laschet_25-09-2021_00:00_video10.jpeg,,,,,,,,
armin_laschet_25-09-2021_00:00_video10.jpeg,,,,,,,Armin Laschet,Armin Laschet
armin_laschet_25-09-2021_00:00_video10.jpeg,,,,,,,,
armin_laschet_25-09-2021_00:00_video10.jpeg,,,,,,,,Markus Söder
armin_laschet_25-09-2021_00:00_video10.jpeg,,,,,,,,
armin_laschet_25-09-2021_00:00_video10.jpeg,,,,,,,,Christian Lindner
armin_laschet_25-09-2021_00:00_video10.jpeg,,,,,,,,
armin_laschet_26-09-2021_00:00_video0.jpeg,,,,,,,,
armin_laschet_26-09-2021_00:00_video0.jpeg,,,,,,,,
armin_laschet_26-09-2021_00:00_video0.jpeg,,,,,,,,
fw_bayern_23-09-2021_00:00_video1.jpeg,,,,,,,,
fw_bayern_23-09-2021_00:00_video1.jpeg,,,,,,,,
cdu_13-09-2021_00:00_video17.jpeg,,,,,,,,
cdu_13-09-2021_00:00_video17.jpeg,,,,,,,,
cdu_13-09-2021_00:00_video17.jpeg,,,,,,,,
cdu_13-09-2021_00:00_video17.jpeg,,,,,,,,
cdu_13-09-2021_00:00_video17.jpeg,,,,,,,,
cdu_13-09-2021_00:00_video17.jpeg,,,,,,,,
cdu_13-09-2021_00:00_video17.jpeg,,,,,,,Armin Laschet,Armin Laschet
cdu_13-09-2021_00:00_video17.jpeg,,,,,,,,
cdu_13-09-2021_00:00_video17.jpeg,,,,,,,,
cdu_13-09-2021_00:00_video17.jpeg,,,,,,,,
cdu_13-09-2021_00:00_video17.jpeg,,,,,,,,
cdu_13-09-2021_00:00_video17.jpeg,,,,,,,,
cdu_13-09-2021_00:00_video17.jpeg,,,,,,,,
cdu_13-09-2021_00:00_video17.jpeg,,,,,,,,
cdu_13-09-2021_00:00_video17.jpeg,,,,,,,,
cdu_13-09-2021_00:00_video17.jpeg,,,,,,,,
cdu_13-09-2021_00:00_video17.jpeg,,,,,,,,
cdu_13-09-2021_00:00_video17.jpeg,,,,,,,,
cdu_13-09-2021_00:00_video17.jpeg,,,,,,,,
cdu_13-09-2021_00:00_video17.jpeg,,,,,,,,
cdu_13-09-2021_00:00_video17.jpeg,,,,,,,,
cdu_13-09-2021_00:00_video17.jpeg,,,,,,,,
robert.habeck_16-09-2021_00:00_video0.jpeg,,,,,,,,
robert.habeck_16-09-2021_00:00_video0.jpeg,,,,,,,Robert Habeck,Robert Habeck
robert.habeck_16-09-2021_00:00_video0.jpeg,,,,,,,,
robert.habeck_16-09-2021_00:00_video0.jpeg,,,,,,,Robert Habeck,Robert Habeck
robert.habeck_18-09-2021_00:00_image0.jpeg,,,,,,,,
robert.habeck_18-09-2021_00:00_image0.jpeg,,,,,,,,Robert Habeck
robert.habeck_18-09-2021_00:00_image0.jpeg,,,,,,,,
armin_laschet_21-09-2021_00:00_video5.jpeg,,,,,,,,
armin_laschet_21-09-2021_00:00_video5.jpeg,,,,,,,Armin Laschet,Armin Laschet
cdu_18-09-2021_00:00_video4.jpeg,,,,,,,,
cdu_18-09-2021_00:00_video4.jpeg,,,,,,,,Olaf Scholz
cdu_18-09-2021_00:00_video4.jpeg,,,,,,,Markus Söder,
cdu_18-09-2021_00:00_video4.jpeg,,,,,,,,Markus Söder
nicola_beer_22-09-2021_00:00_video4.jpeg,,,,,,,,
nicola_beer_22-09-2021_00:00_video4.jpeg,,,,,,,,
nicola_beer_22-09-2021_00:00_video4.jpeg,,,,,,,,Nicola Beer
nicola_beer_22-09-2021_00:00_video4.jpeg,,,,,,,,
nicola_beer_22-09-2021_00:00_video4.jpeg,,,,,,,,Nicola Beer
nicola_beer_22-09-2021_00:00_video4.jpeg,,,,,,,,
abaerbock_14-09-2021_00:00_image4.jpeg,,,,,,,,
abaerbock_14-09-2021_00:00_image4.jpeg,,,,,,,Annalena Baerbock,Annalena Baerbock
spdde_20-09-2021_00:00_video7.jpeg,,,,,,,,
spdde_20-09-2021_00:00_video7.jpeg,,,,,,,,
spdde_20-09-2021_00:00_video7.jpeg,,,,,,,,
spdde_20-09-2021_00:00_video7.jpeg,,,,,,,Olaf Scholz,Olaf Scholz
nicola_beer_24-09-2021_00:00_video5.jpeg,,,,,,,,
nicola_beer_24-09-2021_00:00_video5.jpeg,,,,,,,Nicola Beer,
robert.habeck_22-09-2021_00:00_image1.jpeg,,,,,,,,
robert.habeck_22-09-2021_00:00_image1.jpeg,,,,,,,Robert Habeck,Robert Habeck
cdu_20-09-2021_00:00_video12.jpeg,,,,,,,,
afd.bund_18-09-2021_00:00_image1.jpeg,,,,,,,,
afd.bund_18-09-2021_00:00_image1.jpeg,,,,,,,,
spdde_25-09-2021_00:00_video14.jpeg,,,,,,,,
spdde_25-09-2021_00:00_video14.jpeg,,,,,,,,
spdde_25-09-2021_00:00_video14.jpeg,,,,,,,,
spdde_25-09-2021_00:00_video14.jpeg,,,,,,,,
spdde_25-09-2021_00:00_video14.jpeg,,,,,,,,
spdde_25-09-2021_00:00_video14.jpeg,,,,,,,,
spdde_25-09-2021_00:00_video14.jpeg,,,,,,,,
spdde_25-09-2021_00:00_video14.jpeg,,,,,,,,
christianlindner_20-09-2021_00:00_image0.jpeg,,,,,,,,
christianlindner_20-09-2021_00:00_image0.jpeg,,,,,,,Christian Lindner,Christian Lindner
christianlindner_20-09-2021_00:00_image0.jpeg,,,,,,,,
christianlindner_20-09-2021_00:00_image0.jpeg,,,,,,,Christian Lindner,Christian Lindner
die_gruenen_25-09-2021_00:00_video30.jpeg,,,,,,,,
die_gruenen_25-09-2021_00:00_video30.jpeg,,,,,,,,
die_gruenen_25-09-2021_00:00_video30.jpeg,,,,,,,Annalena Baerbock,Annalena Baerbock
die_gruenen_25-09-2021_00:00_video30.jpeg,,,,,,,,
die_gruenen_25-09-2021_00:00_video30.jpeg,,,,,,,,
die_gruenen_25-09-2021_00:00_video30.jpeg,,,,,,,,
die_gruenen_25-09-2021_00:00_video30.jpeg,,,,,,,,
die_gruenen_25-09-2021_00:00_video30.jpeg,,,,,,,,
die_gruenen_25-09-2021_00:00_video30.jpeg,,,,,,,,
die_gruenen_25-09-2021_00:00_video30.jpeg,,,,,,,,
die_gruenen_25-09-2021_00:00_video30.jpeg,,,,,,,,
dielinke_25-09-2021_00:00_video9.jpeg,,,,,,,,
dielinke_25-09-2021_00:00_video9.jpeg,,,,,,,,
dielinke_25-09-2021_00:00_video9.jpeg,,,,,,,,
spdde_25-09-2021_00:00_video15.jpeg,,,,,,,,
afd.bund_23-09-2021_00:00_video8.jpeg,,,,,,,,
afd.bund_23-09-2021_00:00_video8.jpeg,,,,,,,,
afd.bund_23-09-2021_00:00_video8.jpeg,,,,,,,,
afd.bund_23-09-2021_00:00_video8.jpeg,,,,,,,,
afd.bund_23-09-2021_00:00_video8.jpeg,,,,,,,,
afd.bund_23-09-2021_00:00_video8.jpeg,,,,,,,,
afd.bund_23-09-2021_00:00_video8.jpeg,,,,,,,,
afd.bund_23-09-2021_00:00_video8.jpeg,,,,,,,,
afd.bund_23-09-2021_00:00_video8.jpeg,,,,,,,,
afd.bund_23-09-2021_00:00_video8.jpeg,,,,,,,,
afd.bund_23-09-2021_00:00_video8.jpeg,,,,,,,,
afd.bund_23-09-2021_00:00_video8.jpeg,,,,,,,,
afd.bund_23-09-2021_00:00_video8.jpeg,,,,,,,,
armin_laschet_23-09-2021_00:00_video6.jpeg,,,,,,,,
armin_laschet_23-09-2021_00:00_video6.jpeg,,,,,,,Armin Laschet,Armin Laschet
nicola_beer_20-09-2021_00:00_image5.jpeg,,,,,,,,
nicola_beer_20-09-2021_00:00_image5.jpeg,,,,,,,,
nicola_beer_20-09-2021_00:00_image5.jpeg,,,,,,,Nicola Beer,
nicola_beer_20-09-2021_00:00_image5.jpeg,,,,,,,,
nicola_beer_20-09-2021_00:00_image5.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,Armin Laschet,Armin Laschet
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,Markus Söder,Markus Söder
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,Armin Laschet,Armin Laschet
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,Armin Laschet,Armin Laschet
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
cdu_25-09-2021_00:00_image0.jpeg,,,,,,,,
spdde_25-09-2021_00:00_video6.jpeg,,,,,,,,
spdde_25-09-2021_00:00_video6.jpeg,,,,,,,Olaf Scholz,Olaf Scholz
spdde_25-09-2021_00:00_video6.jpeg,,,,,,,,
spdde_25-09-2021_00:00_video6.jpeg,,,,,,,Olaf Scholz,Olaf Scholz
nicola_beer_24-09-2021_00:00_image5.jpeg,,,,,,,,
nicola_beer_24-09-2021_00:00_image5.jpeg,,,,,,,,
nicola_beer_24-09-2021_00:00_image5.jpeg,,,,,,,,
nicola_beer_24-09-2021_00:00_image5.jpeg,,,,,,,,
nicola_beer_24-09-2021_00:00_image5.jpeg,,,,,,,,
nicola_beer_24-09-2021_00:00_image5.jpeg,,,,,,,Nicola Beer,Nicola Beer
nicola_beer_24-09-2021_00:00_image5.jpeg,,,,,,,,
nicola_beer_24-09-2021_00:00_image5.jpeg,,,,,,,Christian Lindner,
abaerbock_18-09-2021_00:00_image16.jpeg,,,,,,,,
abaerbock_18-09-2021_00:00_image16.jpeg,,,,,,,,
abaerbock_18-09-2021_00:00_image16.jpeg,,,,,,,,
abaerbock_18-09-2021_00:00_image16.jpeg,,,,,,,,
afd.bund_26-09-2021_00:00_image2.jpeg,,,,,,,,
afd.bund_26-09-2021_00:00_image2.jpeg,,,,,,,,
afd.bund_26-09-2021_00:00_image2.jpeg,,,,,,,,
afd.bund_26-09-2021_00:00_image2.jpeg,,,,,,,,
afd.bund_26-09-2021_00:00_image2.jpeg,,,,,,,,
afd.bund_26-09-2021_00:00_image2.jpeg,,,,,,,,
afd.bund_26-09-2021_00:00_image2.jpeg,,,,,,,,
afd.bund_26-09-2021_00:00_image2.jpeg,,,,,,,,
afd.bund_26-09-2021_00:00_image2.jpeg,,,,,,,,
afd.bund_26-09-2021_00:00_image2.jpeg,,,,,,,,
afd.bund_26-09-2021_00:00_image2.jpeg,,,,,,,,
afd.bund_26-09-2021_00:00_image2.jpeg,,,,,,,,
afd.bund_26-09-2021_00:00_image2.jpeg,,,,,,,,
afd.bund_26-09-2021_00:00_image2.jpeg,,,,,,,,
afd.bund_26-09-2021_00:00_image2.jpeg,,,,,,,,
afd.bund_26-09-2021_00:00_image2.jpeg,,,,,,,,
afd.bund_26-09-2021_00:00_image2.jpeg,,,,,,,,
afd.bund_26-09-2021_00:00_image2.jpeg,,,,,,,,
afd.bund_26-09-2021_00:00_image2.jpeg,,,,,,,,
afd.bund_26-09-2021_00:00_image2.jpeg,,,,,,,,
afd.bund_26-09-2021_00:00_image2.jpeg,,,,,,,,
afd.bund_26-09-2021_00:00_image2.jpeg,,,,,,,,
afd.bund_26-09-2021_00:00_image2.jpeg,,,,,,,,
afd.bund_26-09-2021_00:00_image2.jpeg,,,,,,,,
olafscholz_23-09-2021_00:00_video0.jpeg,,,,,,,,
olafscholz_23-09-2021_00:00_video0.jpeg,,,,,,,Olaf Scholz,Olaf Scholz
olafscholz_23-09-2021_00:00_video0.jpeg,,,,,,,,
armin_laschet_24-09-2021_00:00_video12.jpeg,,,,,,,,
armin_laschet_24-09-2021_00:00_video12.jpeg,,,,,,,Armin Laschet,Armin Laschet
afd.bund_25-09-2021_00:00_image26.jpeg,,,,,,,,
afd.bund_25-09-2021_00:00_image26.jpeg,,,,,,,,
cdu_26-09-2021_00:00_video12.jpeg,,,,,,,,
cdu_26-09-2021_00:00_video12.jpeg,,,,,,,,
cdu_26-09-2021_00:00_video12.jpeg,,,,,,,Armin Laschet,Armin Laschet
cdu_26-09-2021_00:00_video12.jpeg,,,,,,,,
cdu_22-09-2021_00:00_image1.jpeg,,,,,,,,
cdu_22-09-2021_00:00_image1.jpeg,,,,,,,,
cdu_22-09-2021_00:00_image1.jpeg,,,,,,,,Armin Laschet
cdu_22-09-2021_00:00_image1.jpeg,,,,,,,,
cdu_22-09-2021_00:00_image1.jpeg,,,,,,,,
cdu_22-09-2021_00:00_image1.jpeg,,,,,,,,
cdu_22-09-2021_00:00_image1.jpeg,,,,,,,,
cdu_22-09-2021_00:00_image1.jpeg,,,,,,,,
armin_laschet_13-09-2021_00:00_video2.jpeg,,,,,,,,
armin_laschet_13-09-2021_00:00_video2.jpeg,,,,,,,Armin Laschet,Armin Laschet
armin_laschet_13-09-2021_00:00_video2.jpeg,,,,,,,,
armin_laschet_23-09-2021_00:00_video18.jpeg,,,,,,,,
armin_laschet_23-09-2021_00:00_video18.jpeg,,,,,,,,
armin_laschet_23-09-2021_00:00_video18.jpeg,,,,,,,Armin Laschet,Armin Laschet
armin_laschet_23-09-2021_00:00_video18.jpeg,,,,,,,,
armin_laschet_23-09-2021_00:00_video18.jpeg,,,,,,,,Saskia Esken
armin_laschet_23-09-2021_00:00_video18.jpeg,,,,,,,,
armin_laschet_23-09-2021_00:00_video18.jpeg,,,,,,,,
olafscholz_19-09-2021_00:00_image5.jpeg,,,,,,,,
christianlindner_21-09-2021_00:00_image1.jpeg,,,,,,,,
christianlindner_21-09-2021_00:00_image1.jpeg,,,,,,,Christian Lindner,Christian Lindner
robert.habeck_17-09-2021_00:00_video2.jpeg,,,,,,,,
robert.habeck_17-09-2021_00:00_video2.jpeg,,,,,,,Robert Habeck,Robert Habeck
robert.habeck_17-09-2021_00:00_video2.jpeg,,,,,,,,
robert.habeck_17-09-2021_00:00_video2.jpeg,,,,,,,,
robert.habeck_17-09-2021_00:00_video2.jpeg,,,,,,,,
robert.habeck_17-09-2021_00:00_video2.jpeg,,,,,,,,
markus.soeder_16-09-2021_00:00_video4.jpeg,,,,,,,,
markus.soeder_16-09-2021_00:00_video4.jpeg,,,,,,,,
markus.soeder_16-09-2021_00:00_video4.jpeg,,,,,,,,
markus.soeder_16-09-2021_00:00_video4.jpeg,,,,,,,Markus Söder,Markus Söder
afd.bund_25-09-2021_00:00_video15.jpeg,,,,,,,,
afd.bund_25-09-2021_00:00_video15.jpeg,,,,,,,,
afd.bund_25-09-2021_00:00_image5.jpeg,,,,,,,,
afd.bund_25-09-2021_00:00_image5.jpeg,,,,,,,,Jörg Meuthen
afd.bund_25-09-2021_00:00_image5.jpeg,,,,,,,Jörg Meuthen,
afd.bund_25-09-2021_00:00_image5.jpeg,,,,,,,,
afd.bund_25-09-2021_00:00_image5.jpeg,,,,,,,,
afd.bund_25-09-2021_00:00_image5.jpeg,,,,,,,,
afd.bund_25-09-2021_00:00_image5.jpeg,,,,,,,Alice Weidel,
afd.bund_25-09-2021_00:00_image5.jpeg,,,,,,,,
afd.bund_25-09-2021_00:00_image5.jpeg,,,,,,,,
afd.bund_25-09-2021_00:00_image5.jpeg,,,,,,,,
afd.bund_25-09-2021_00:00_image5.jpeg,,,,,,,,
afd.bund_25-09-2021_00:00_image5.jpeg,,,,,,,,
afd.bund_25-09-2021_00:00_image5.jpeg,,,,,,,,
afd.bund_25-09-2021_00:00_image5.jpeg,,,,,,,,
susanne_hennig_wellsow_21-09-2021_00:00_video2.jpeg,,,,,,,,
susanne_hennig_wellsow_21-09-2021_00:00_video2.jpeg,,,,,,,,Susanne Hennig-Wellsow
susanne_hennig_wellsow_21-09-2021_00:00_video2.jpeg,,,,,,,,
afd.bund_25-09-2021_00:00_image28.jpeg,,,,,,,,
afd.bund_25-09-2021_00:00_image28.jpeg,,,,,,,,
afd.bund_25-09-2021_00:00_image28.jpeg,,,,,,,,
robert.habeck_13-09-2021_00:00_image9.jpeg,,,,,,,,
robert.habeck_13-09-2021_00:00_image9.jpeg,,,,,,,,
robert.habeck_13-09-2021_00:00_image9.jpeg,,,,,,,,
robert.habeck_13-09-2021_00:00_image9.jpeg,,,,,,,,Susanne Hennig-Wellsow
robert.habeck_13-09-2021_00:00_image9.jpeg,,,,,,,,
robert.habeck_13-09-2021_00:00_image9.jpeg,,,,,,,,
robert.habeck_13-09-2021_00:00_image9.jpeg,,,,,,,,
robert.habeck_13-09-2021_00:00_image9.jpeg,,,,,,,,
robert.habeck_13-09-2021_00:00_image9.jpeg,,,,,,,,
robert.habeck_21-09-2021_00:00_video3.jpeg,,,,,,,,
robert.habeck_21-09-2021_00:00_video3.jpeg,,,,,,,Robert Habeck,Robert Habeck
robert.habeck_21-09-2021_00:00_video3.jpeg,,,,,,,,
cdu_17-09-2021_00:00_video5.jpeg,,,,,,,,
cdu_17-09-2021_00:00_video5.jpeg,,,,,,,,
cdu_17-09-2021_00:00_video5.jpeg,,,,,,,,
cdu_17-09-2021_00:00_video5.jpeg,,,,,,,,
cdu_17-09-2021_00:00_video5.jpeg,,,,,,,,
dielinke_25-09-2021_00:00_video13.jpeg,,,,,,,,
spdde_20-09-2021_00:00_video3.jpeg,,,,,,,,
spdde_20-09-2021_00:00_video3.jpeg,,,,,,,,
spdde_20-09-2021_00:00_video3.jpeg,,,,,,,Olaf Scholz,
robert.habeck_13-09-2021_00:00_image2.jpeg,,,,,,,,
robert.habeck_13-09-2021_00:00_image2.jpeg,,,,,,,Robert Habeck,Robert Habeck
christianlindner_24-09-2021_00:00_image2.jpeg,,,,,,,,
christianlindner_24-09-2021_00:00_image2.jpeg,,,,,,,,
cdu_16-09-2021_00:00_video10.jpeg,,,,,,,,
abaerbock_24-09-2021_00:00_image5.jpeg,,,,,,,,
abaerbock_24-09-2021_00:00_image5.jpeg,,,,,,,,
abaerbock_24-09-2021_00:00_image5.jpeg,,,,,,,,
abaerbock_24-09-2021_00:00_image5.jpeg,,,,,,,,
abaerbock_24-09-2021_00:00_image5.jpeg,,,,,,,,
abaerbock_24-09-2021_00:00_image5.jpeg,,,,,,,,
abaerbock_24-09-2021_00:00_image5.jpeg,,,,,,,,
abaerbock_24-09-2021_00:00_image5.jpeg,,,,,,,,
abaerbock_24-09-2021_00:00_image5.jpeg,,,,,,,,
abaerbock_24-09-2021_00:00_image5.jpeg,,,,,,,,
abaerbock_24-09-2021_00:00_image5.jpeg,,,,,,,,
abaerbock_24-09-2021_00:00_image5.jpeg,,,,,,,,
christlichsozialeunion_18-09-2021_00:00_video5.jpeg,,,,,,,,
armin_laschet_17-09-2021_00:00_image10.jpeg,,,,,,,,
armin_laschet_17-09-2021_00:00_image10.jpeg,,,,,,,,
armin_laschet_17-09-2021_00:00_image10.jpeg,,,,,,,,
armin_laschet_17-09-2021_00:00_image10.jpeg,,,,,,,,
armin_laschet_17-09-2021_00:00_image10.jpeg,,,,,,,,
armin_laschet_17-09-2021_00:00_image10.jpeg,,,,,,,,
armin_laschet_17-09-2021_00:00_image10.jpeg,,,,,,,,
fw_bayern_13-09-2021_00:00_video4.jpeg,,,,,,,,
fw_bayern_13-09-2021_00:00_video4.jpeg,,,,,,,Markus Söder,Markus Söder
fw_bayern_13-09-2021_00:00_video4.jpeg,,,,,,,,
christlichsozialeunion_22-09-2021_00:00_video8.jpeg,,,,,,,,
afd.bund_23-09-2021_00:00_video9.jpeg,,,,,,,,
afd.bund_23-09-2021_00:00_video9.jpeg,,,,,,,,
afd.bund_23-09-2021_00:00_video9.jpeg,,,,,,,,
fdp_20-09-2021_00:00_image7.jpeg,,,,,,,,
fdp_20-09-2021_00:00_image7.jpeg,,,,,,,,
fdp_20-09-2021_00:00_image7.jpeg,,,,,,,,
fdp_20-09-2021_00:00_image7.jpeg,,,,,,,Christian Lindner,Christian Lindner
fdp_20-09-2021_00:00_image7.jpeg,,,,,,,,
fdp_20-09-2021_00:00_image7.jpeg,,,,,,,,
spdde_25-09-2021_00:00_image1.jpeg,,,,,,,,
spdde_25-09-2021_00:00_image1.jpeg,,,,,,,,
spdde_25-09-2021_00:00_image1.jpeg,,,,,,,,
spdde_25-09-2021_00:00_image1.jpeg,,,,,,,,
spdde_25-09-2021_00:00_image1.jpeg,,,,,,,,
spdde_25-09-2021_00:00_image1.jpeg,,,,,,,,
spdde_25-09-2021_00:00_image1.jpeg,,,,,,,,
spdde_25-09-2021_00:00_image1.jpeg,,,,,,,,
spdde_25-09-2021_00:00_image1.jpeg,,,,,,,,
spdde_25-09-2021_00:00_image1.jpeg,,,,,,,,
spdde_25-09-2021_00:00_image1.jpeg,,,,,,,,
spdde_25-09-2021_00:00_image1.jpeg,,,,,,,,
spdde_25-09-2021_00:00_image1.jpeg,,,,,,,,
spdde_25-09-2021_00:00_image1.jpeg,,,,,,,,
spdde_25-09-2021_00:00_image1.jpeg,,,,,,,,
spdde_25-09-2021_00:00_image1.jpeg,,,,,,,,
spdde_25-09-2021_00:00_image1.jpeg,,,,,,,,
spdde_25-09-2021_00:00_image1.jpeg,,,,,,,,
spdde_25-09-2021_00:00_image1.jpeg,,,,,,,,
spdde_25-09-2021_00:00_image1.jpeg,,,,,,,,
spdde_25-09-2021_00:00_image1.jpeg,,,,,,,,
spdde_25-09-2021_00:00_image1.jpeg,,,,,,,,
spdde_25-09-2021_00:00_image1.jpeg,,,,,,,,
spdde_25-09-2021_00:00_image1.jpeg,,,,,,,,
christlichsozialeunion_18-09-2021_00:00_video0.jpeg,,,,,,,,
cdu_19-09-2021_00:00_video0.jpeg,,,,,,,,
cdu_19-09-2021_00:00_video0.jpeg,,,,,,,,
cdu_19-09-2021_00:00_video0.jpeg,,,,,,,,
cdu_19-09-2021_00:00_video0.jpeg,,,,,,,,
cdu_19-09-2021_00:00_video0.jpeg,,,,,,,,
cdu_19-09-2021_00:00_video0.jpeg,,,,,,,,
cdu_19-09-2021_00:00_video0.jpeg,,,,,,,,
cdu_19-09-2021_00:00_video0.jpeg,,,,,,,,
cdu_19-09-2021_00:00_video0.jpeg,,,,,,,,
cdu_19-09-2021_00:00_video0.jpeg,,,,,,,,
cdu_19-09-2021_00:00_video0.jpeg,,,,,,,,
cdu_19-09-2021_00:00_video0.jpeg,,,,,,,,
